CATEGORY,INDEX,NORAD_CAT_ID_1,OBJECT_NAME_1,SHAPE_1,OBJECT_CLASS_1,NORAD_CAT_ID_2,OBJECT_NAME_2,SHAPE_2,OBJECT_CLASS_2,TCA,TCA_RANGE,TCA_RELATIVE_SPEED,DILUTION,RADIUS_1,RADIUS_2,HBR,PC_CELESTRAK,PC_SPACEMAP,ERROR(RATIO)
Celestrak,9776,57342,STARLINK-6375 [+],,Unknown,40017,TABLETSAT-AURORA [-],Unknown,Unknown,2023-09-26 23:03:25.097,1.981,14.037,0.957,0.001,0.0015,0.0025,5.493e-07,1.7584660089864005e-06,0.0
spacemap,9776,57342,STARLINK-6375 [+],,Unknown,40017,TABLETSAT-AURORA [-],Unknown,Unknown,2023-09-26 23:03:25.097,1.9805503479840483,14.037,0.957,0.001,0.0015,0.0025,5.493e-07,1.7584660089864005e-06,3.201285288524305
Celestrak,9786,56754,TROPICS-07 [+],,Unknown,57031,OBJECT AD [+],Unknown,Unknown,2023-09-29 22:32:32.951,1.984,12.156,0.713,0.001,0.0015,0.0025,7.356e-07,1.7517525591834657e-06,0.0
spacemap,9786,56754,TROPICS-07 [+],,Unknown,57031,OBJECT AD [+],Unknown,Unknown,2023-09-29 22:32:32.951,1.9843418772344943,12.156,0.713,0.001,0.0015,0.0025,7.356e-07,1.7517525591834657e-06,2.381392821075946
Celestrak,9802,56933,OTTER PUP [P],,Unknown,31305,PEGASUS R/B [-],Unknown,Unknown,2023-09-25 08:04:05.402,1.986,14.792,1.177,0.001,0.0015,0.0025,4.45e-07,1.7483577985661857e-06,0.0
spacemap,9802,56933,OTTER PUP [P],,Unknown,31305,PEGASUS R/B [-],Unknown,Unknown,2023-09-25 08:04:05.402,1.9862674312803275,14.792,1.177,0.001,0.0015,0.0025,4.45e-07,1.7483577985661857e-06,3.928893929362215
Celestrak,9831,57167,STRATOSAT-TK 1 (RS52S) [+],,Unknown,57471,STARLINK-30190 [+],,Unknown,2023-09-28 22:21:29.117,1.994,14.252,1.014,0.001,0.001,0.002,5.144e-07,1.110470023898679e-06,0.0
spacemap,9831,57167,STRATOSAT-TK 1 (RS52S) [+],,Unknown,57471,STARLINK-30190 [+],,Unknown,2023-09-28 22:21:29.117,1.993836924154539,14.252,1.014,0.001,0.001,0.002,5.144e-07,1.110470023898679e-06,2.1587675425713044
Celestrak,9832,57191,POLYTECH-UNIVERSE 3 (RS46S) [+],,Unknown,57623,STARLINK-30100 [+],Unknown,Unknown,2023-09-26 12:38:30.639,1.994,8.931,0.565,0.001,0.0015,0.0025,9.241e-07,1.735362716563716e-06,0.0
spacemap,9832,57191,POLYTECH-UNIVERSE 3 (RS46S) [+],,Unknown,57623,STARLINK-30100 [+],Unknown,Unknown,2023-09-26 12:38:30.639,1.9936905558629696,8.931,0.565,0.001,0.0015,0.0025,9.241e-07,1.735362716563716e-06,1.8778949427158491
Celestrak,9849,56375,STARLINK-6158 [+],,Unknown,23606,CERISE [?],Unknown,Unknown,2023-09-29 16:43:44.333,1.996,7.206,0.526,0.001,0.0015,0.0025,5.207e-07,1.7311482216277219e-06,0.0
spacemap,9849,56375,STARLINK-6158 [+],,Unknown,23606,CERISE [?],Unknown,Unknown,2023-09-29 16:43:44.333,1.996115914571639,7.206,0.526,0.001,0.0015,0.0025,5.207e-07,1.7311482216277219e-06,3.324655697383756
Celestrak,9884,56730,IRIDIUM 179 [+],,Unknown,19574,SL-14 R/B [-],Unknown,Unknown,2023-09-28 18:19:38.176,2.001,8.95,0.57,0.001,0.0015,0.0025,2.167e-06,1.7223404705717441e-06,0.0
spacemap,9884,56730,IRIDIUM 179 [+],,Unknown,19574,SL-14 R/B [-],Unknown,Unknown,2023-09-28 18:19:38.176,2.00121331371832,8.95,0.57,0.001,0.0015,0.0025,2.167e-06,1.7223404705717441e-06,0.7948040934802695
Celestrak,9898,56702,STARLINK-30117 [+],,Unknown,37181,CZ-4B R/B [-],Unknown,Unknown,2023-09-28 01:25:16.898,2.003,14.279,1.026,0.001,0.0015,0.0025,5.065e-07,1.7199205524887192e-06,0.0
spacemap,9898,56702,STARLINK-30117 [+],,Unknown,37181,CZ-4B R/B [-],Unknown,Unknown,2023-09-28 01:25:16.898,2.0026206698010935,14.279,1.026,0.001,0.0015,0.0025,5.065e-07,1.7199205524887192e-06,3.3956970434130684
Celestrak,9899,57083,STARLINK-6253 [+],,Unknown,39312,PEGASUS DEB [-],Unknown,Unknown,2023-09-29 17:16:56.707,2.003,5.095,0.497,0.001,0.0003,0.0013,1.045e-06,4.6503986256810904e-07,0.0
spacemap,9899,57083,STARLINK-6253 [+],,Unknown,39312,PEGASUS DEB [-],Unknown,Unknown,2023-09-29 17:16:56.707,2.002679769190942,5.095,0.497,0.001,0.0003,0.0013,1.045e-06,4.6503986256810904e-07,0.44501422255321443
Celestrak,9914,56727,IRIDIUM 177 [+],,Unknown,27089,PSLV DEB [-],Unknown,Unknown,2023-09-30 06:18:44.663,2.007,14.885,1.321,0.001,0.0003,0.0013,3.927e-07,4.628671884720734e-07,0.0
spacemap,9914,56727,IRIDIUM 177 [+],,Unknown,27089,PSLV DEB [-],Unknown,Unknown,2023-09-30 06:18:44.663,2.0073745058543593,14.885,1.321,0.001,0.0003,0.0013,3.927e-07,4.628671884720734e-07,1.1786788603821579
Celestrak,9918,57190,NANOZOND 1 (RS49S) [+],,Unknown,57205,ARCCUBE 1 (RS25S) [+],,Unknown,2023-09-28 16:35:02.355,2.008,0.003,0.128,0.001,0.001,0.002,1.494e-05,1.0945921554130705e-06,0.0
spacemap,9918,57190,NANOZOND 1 (RS49S) [+],,Unknown,57205,ARCCUBE 1 (RS25S) [+],,Unknown,2023-09-28 16:35:02.355,2.0082459200965794,0.003,0.128,0.001,0.001,0.002,1.494e-05,1.0945921554130705e-06,0.07326587385629656
Celestrak,9919,57191,POLYTECH-UNIVERSE 3 (RS46S) [+],,Unknown,57615,STARLINK-30246 [+],,Unknown,2023-09-25 19:52:32.275,2.008,8.698,0.563,0.001,0.001,0.002,9.21e-07,1.0952625779704685e-06,0.0
spacemap,9919,57191,POLYTECH-UNIVERSE 3 (RS46S) [+],,Unknown,57615,STARLINK-30246 [+],,Unknown,2023-09-25 19:52:32.275,2.0076311901491586,8.698,0.563,0.001,0.001,0.002,9.21e-07,1.0952625779704685e-06,1.189210182378359
Celestrak,9925,57181,OBJECT R [+],,Unknown,39977,SL-14 DEB [-],Unknown,Unknown,2023-09-27 14:45:31.946,2.009,14.498,1.097,0.001,0.0003,0.0013,4.721e-07,4.6225122557094224e-07,0.0
spacemap,9925,57181,OBJECT R [+],,Unknown,39977,SL-14 DEB [-],Unknown,Unknown,2023-09-27 14:45:31.946,2.0087115032859524,14.498,1.097,0.001,0.0003,0.0013,4.721e-07,4.6225122557094224e-07,0.9791383723171833
Celestrak,9932,56971,MISR-A-1 [+],,Unknown,13403,SL-3 R/B [-],Unknown,Unknown,2023-09-29 22:20:41.278,2.011,13.614,0.885,0.001,0.0015,0.0025,1.602e-06,1.7062193277356021e-06,0.0
spacemap,9932,56971,MISR-A-1 [+],,Unknown,13403,SL-3 R/B [-],Unknown,Unknown,2023-09-29 22:20:41.278,2.010645299407831,13.614,0.885,0.001,0.0015,0.0025,1.602e-06,1.7062193277356021e-06,1.0650557601345831
Celestrak,9942,56450,STARLINK-5970 [+],,Unknown,17316,ARIANE 1 DEB [-],Unknown,Unknown,2023-09-27 00:47:44.570,2.014,15.065,1.365,0.001,0.0003,0.0013,3.787e-07,4.5996107922605207e-07,0.0
spacemap,9942,56450,STARLINK-5970 [+],,Unknown,17316,ARIANE 1 DEB [-],Unknown,Unknown,2023-09-27 00:47:44.570,2.0137059848186682,15.065,1.365,0.001,0.0003,0.0013,3.787e-07,4.5996107922605207e-07,1.2145790314920835
Celestrak,9943,56932,OBJECT A [+],,Unknown,56936,OBJECT E [+],,Unknown,2023-10-01 00:17:45.074,2.014,0.001,0.862,0.001,0.001,0.002,5.997e-07,1.088466589274952e-06,0.0
spacemap,9943,56932,OBJECT A [+],,Unknown,56936,OBJECT E [+],,Unknown,2023-10-01 00:17:45.074,2.013888905678559,0.001,0.862,0.001,0.001,0.002,5.997e-07,1.088466589274952e-06,1.8150184913706056
Celestrak,9944,57179,OBJECT P [+],,Unknown,34744,COSMOS 2251 DEB [-],Unknown,Unknown,2023-09-25 17:05:20.137,2.014,11.27,0.666,0.001,0.0003,0.0013,7.763e-07,4.5992317684163394e-07,0.0
spacemap,9944,57179,OBJECT P [+],,Unknown,34744,COSMOS 2251 DEB [-],Unknown,Unknown,2023-09-25 17:05:20.137,2.0137889581836275,11.27,0.666,0.001,0.0003,0.0013,7.763e-07,4.5992317684163394e-07,0.5924554641783253
Celestrak,9951,56898,STARLINK-6205 [+],,Unknown,23606,CERISE [?],Unknown,Unknown,2023-09-30 05:37:58.870,2.015,13.466,0.867,0.001,0.0015,0.0025,3.13e-07,1.6993416104282608e-06,0.0
spacemap,9951,56898,STARLINK-6205 [+],,Unknown,23606,CERISE [?],Unknown,Unknown,2023-09-30 05:37:58.870,2.0147100260044626,13.466,0.867,0.001,0.0015,0.0025,3.13e-07,1.6993416104282608e-06,5.429206423093485
Celestrak,9968,56934,GEISAT PRECURSOR [+],,Unknown,16881,COSMOS 1766 [?],Unknown,Unknown,2023-09-28 13:10:53.151,2.018,11.116,0.658,0.001,0.0015,0.0025,2.383e-06,1.694167019953434e-06,0.0
spacemap,9968,56934,GEISAT PRECURSOR [+],,Unknown,16881,COSMOS 1766 [?],Unknown,Unknown,2023-09-28 13:10:53.151,2.0177845088409416,11.116,0.658,0.001,0.0015,0.0025,2.383e-06,1.694167019953434e-06,0.710938741063128
Celestrak,9989,57225,STARLINK-6294 [+],,Unknown,23606,CERISE [?],Unknown,Unknown,2023-09-29 15:04:21.399,2.021,14.311,1.042,0.001,0.0015,0.0025,2.597e-07,1.6891630731194188e-06,0.0
spacemap,9989,57225,STARLINK-6294 [+],,Unknown,23606,CERISE [?],Unknown,Unknown,2023-09-29 15:04:21.399,2.0207710301267605,14.311,1.042,0.001,0.0015,0.0025,2.597e-07,1.6891630731194188e-06,6.504285995839118
Celestrak,10021,57171,OBJECT F [+],,Unknown,57324,OBJECT AY [-],Unknown,Unknown,2023-09-24 14:44:17.788,2.026,0.003,0.224,0.001,0.0015,0.0025,4.903e-06,1.6811721572769218e-06,0.0
spacemap,10021,57171,OBJECT F [+],,Unknown,57324,OBJECT AY [-],Unknown,Unknown,2023-09-24 14:44:17.788,2.0255678932014187,0.003,0.224,0.001,0.0015,0.0025,4.903e-06,1.6811721572769218e-06,0.3428864281617217
Celestrak,10022,57172,UMKA 1 (RS40S) [+],,Unknown,57196,OBJECT AG [+],,Unknown,2023-09-28 03:49:01.869,2.026,0.025,0.478,0.001,0.001,0.002,1.076e-06,1.0755857832437275e-06,0.0
spacemap,10022,57172,UMKA 1 (RS40S) [+],,Unknown,57196,OBJECT AG [+],,Unknown,2023-09-28 03:49:01.869,2.0259118187091407,0.025,0.478,0.001,0.001,0.002,1.076e-06,1.0755857832437275e-06,0.9996150401893379
Celestrak,10026,57073,STARLINK-5838 [+],,Unknown,34308,COSMOS 2251 DEB [-],Unknown,Unknown,2023-09-29 05:00:23.867,2.028,7.585,0.542,0.001,0.0003,0.0013,9.465e-07,4.53623204744416e-07,0.0
spacemap,10026,57073,STARLINK-5838 [+],,Unknown,34308,COSMOS 2251 DEB [-],Unknown,Unknown,2023-09-29 05:00:23.867,2.0277246169118097,7.585,0.542,0.001,0.0003,0.0013,9.465e-07,4.53623204744416e-07,0.4792638190643592
Celestrak,10054,57237,STARLINK-6365 [+],,Unknown,41741,WORLDVIEW-2 DEB [-],Unknown,Unknown,2023-09-27 15:11:41.014,2.034,14.227,1.029,0.001,0.0003,0.0013,4.974e-07,4.508629692334342e-07,0.0
spacemap,10054,57237,STARLINK-6365 [+],,Unknown,41741,WORLDVIEW-2 DEB [-],Unknown,Unknown,2023-09-27 15:11:41.014,2.033922132724109,14.227,1.029,0.001,0.0003,0.0013,4.974e-07,4.508629692334342e-07,0.9064394234689067
Celestrak,10063,56913,STARLINK-5950 [+],,Unknown,51455,MINOTAUR 4 DEB [-],Unknown,Unknown,2023-09-26 17:19:14.152,2.035,3.053,0.488,0.001,0.0003,0.0013,1.047e-06,4.5060301312212923e-07,0.0
spacemap,10063,56913,STARLINK-5950 [+],,Unknown,51455,MINOTAUR 4 DEB [-],Unknown,Unknown,2023-09-26 17:19:14.152,2.0345087405665985,3.053,0.488,0.001,0.0003,0.0013,1.047e-06,4.5060301312212923e-07,0.4303753706992638
Celestrak,10073,56413,STARLINK-6258 [+],,Unknown,40036,FLOCK 1C-6 [-],Unknown,Unknown,2023-09-30 21:20:01.996,2.037,11.983,0.72,0.001,0.0015,0.0025,3.479e-07,1.662515884146489e-06,0.0
spacemap,10073,56413,STARLINK-6258 [+],,Unknown,40036,FLOCK 1C-6 [-],Unknown,Unknown,2023-09-30 21:20:01.996,2.0369013814956185,11.983,0.72,0.001,0.0015,0.0025,3.479e-07,1.662515884146489e-06,4.778717689412156
Celestrak,10074,56769,STARLINK-5978 [+],,Unknown,28221,NAXING 1 [?],Unknown,Unknown,2023-09-30 15:26:51.819,2.037,14.87,1.267,0.001,0.0015,0.0025,4.034e-07,1.661624751141796e-06,0.0
spacemap,10074,56769,STARLINK-5978 [+],,Unknown,28221,NAXING 1 [?],Unknown,Unknown,2023-09-30 15:26:51.819,2.0374475068555276,14.87,1.267,0.001,0.0015,0.0025,4.034e-07,1.661624751141796e-06,4.119049953251849
Celestrak,10084,56810,STARLINK-6031 [+],,Unknown,46282,FLOCK 4V-9 [-],Unknown,Unknown,2023-09-24 21:28:52.306,2.039,12.636,0.769,0.001,0.0015,0.0025,3.255e-07,1.6594338769122162e-06,0.0
spacemap,10084,56810,STARLINK-6031 [+],,Unknown,46282,FLOCK 4V-9 [-],Unknown,Unknown,2023-09-24 21:28:52.306,2.038792040374507,12.636,0.769,0.001,0.0015,0.0025,3.255e-07,1.6594338769122162e-06,5.098107148731847
Celestrak,10085,57529,STARLINK-30266 [+],,Unknown,53817,ELECTRON KICK STAGE R/B [-],Unknown,Unknown,2023-09-26 14:12:34.629,2.039,13.364,0.866,0.001,0.0015,0.0025,5.896e-07,1.6591575300860929e-06,0.0
spacemap,10085,57529,STARLINK-30266 [+],,Unknown,53817,ELECTRON KICK STAGE R/B [-],Unknown,Unknown,2023-09-26 14:12:34.629,2.03896182278267,13.364,0.866,0.001,0.0015,0.0025,5.896e-07,1.6591575300860929e-06,2.8140392301324506
Celestrak,10107,57186,CSTP 1.2 (STC 1.2) [+],,Unknown,57530,STARLINK-30270 [+],,Unknown,2023-09-25 06:12:10.155,2.043,12.964,0.813,0.001,0.001,0.002,6.266e-07,1.0577020031319925e-06,0.0
spacemap,10107,57186,CSTP 1.2 (STC 1.2) [+],,Unknown,57530,STARLINK-30270 [+],,Unknown,2023-09-25 06:12:10.155,2.0429672584725047,12.964,0.813,0.001,0.001,0.002,6.266e-07,1.0577020031319925e-06,1.688001920095743
Celestrak,10108,57347,STARLINK-6378 [+],,Unknown,57655,CZ-4C R/B [-],Unknown,Unknown,2023-09-26 08:19:12.728,2.043,12.523,0.768,0.001,0.0015,0.0025,6.631e-07,1.6522283234984435e-06,0.0
spacemap,10108,57347,STARLINK-6378 [+],,Unknown,57655,CZ-4C R/B [-],Unknown,Unknown,2023-09-26 08:19:12.728,2.0432329144894954,12.523,0.768,0.001,0.0015,0.0025,6.631e-07,1.6522283234984435e-06,2.4916729354523355
Celestrak,10112,56810,STARLINK-6031 [+],,Unknown,14551,COSMOS 1515 [?],Unknown,Unknown,2023-09-28 18:06:37.849,2.044,3.112,0.491,0.001,0.0015,0.0025,1.037e-06,1.6516325245354523e-06,0.0
spacemap,10112,56810,STARLINK-6031 [+],,Unknown,14551,COSMOS 1515 [?],Unknown,Unknown,2023-09-28 18:06:37.849,2.043601413246201,3.112,0.491,0.001,0.0015,0.0025,1.037e-06,1.6516325245354523e-06,1.5927025308924323
Celestrak,10130,57198,YARILO 3 [+],,Unknown,57206,OBJECT AS [+],Unknown,Unknown,2023-09-26 18:30:50.541,2.049,0.012,0.483,0.001,0.0015,0.0025,1.051e-06,1.6422854250152943e-06,0.0
spacemap,10130,57198,YARILO 3 [+],,Unknown,57206,OBJECT AS [+],Unknown,Unknown,2023-09-26 18:30:50.541,2.049408773469537,0.012,0.483,0.001,0.0015,0.0025,1.051e-06,1.6422854250152943e-06,1.5625931731829632
Celestrak,10160,57191,POLYTECH-UNIVERSE 3 (RS46S) [+],,Unknown,57527,STARLINK-30250 [+],Unknown,Unknown,2023-09-30 07:34:47.684,2.054,14.029,0.987,0.001,0.0015,0.0025,5.131e-07,1.635097401790247e-06,0.0
spacemap,10160,57191,POLYTECH-UNIVERSE 3 (RS46S) [+],,Unknown,57527,STARLINK-30250 [+],Unknown,Unknown,2023-09-30 07:34:47.684,2.053908528730026,14.029,0.987,0.001,0.0015,0.0025,5.131e-07,1.635097401790247e-06,3.1867031802577412
Celestrak,10188,57168,OBJECT C [+],,Unknown,57468,STARLINK-30039 [+],Unknown,Unknown,2023-09-24 10:06:02.100,2.058,13.707,0.929,0.001,0.0015,0.0025,5.443e-07,1.6289514565131568e-06,0.0
spacemap,10188,57168,OBJECT C [+],,Unknown,57468,STARLINK-30039 [+],Unknown,Unknown,2023-09-24 10:06:02.100,2.0577795320947225,13.707,0.929,0.001,0.0015,0.0025,5.443e-07,1.6289514565131568e-06,2.9927456485635804
Celestrak,10203,57173,OBJECT H [+],,Unknown,21836,DMSP 5D-2 F11 DEB [-],Unknown,Unknown,2023-09-27 08:58:01.576,2.061,14.963,1.333,0.001,0.0003,0.0013,3.788e-07,4.389445622762357e-07,0.0
spacemap,10203,57173,OBJECT H [+],,Unknown,21836,DMSP 5D-2 F11 DEB [-],Unknown,Unknown,2023-09-27 08:58:01.576,2.0613501657653672,14.963,1.333,0.001,0.0003,0.0013,3.788e-07,4.389445622762357e-07,1.1587765635592284
Celestrak,10255,57083,STARLINK-6253 [+],,Unknown,57179,OBJECT P [+],,Unknown,2023-09-30 14:18:49.067,2.071,9.783,0.615,0.001,0.001,0.002,8.169e-07,1.0292311094711508e-06,0.0
spacemap,10255,57083,STARLINK-6253 [+],,Unknown,57179,OBJECT P [+],,Unknown,2023-09-30 14:18:49.067,2.071031125571205,9.783,0.615,0.001,0.001,0.002,8.169e-07,1.0292311094711508e-06,1.259923013185397
Celestrak,10256,57169,OBJECT D [+],,Unknown,44890,OBJECT M [-],Unknown,Unknown,2023-09-27 21:58:12.789,2.071,3.911,0.503,0.001,0.0015,0.0025,9.98e-07,1.6076235345652786e-06,0.0
spacemap,10256,57169,OBJECT D [+],,Unknown,44890,OBJECT M [-],Unknown,Unknown,2023-09-27 21:58:12.789,2.0713845992368305,3.911,0.503,0.001,0.0015,0.0025,9.98e-07,1.6076235345652786e-06,1.6108452250153091
Celestrak,10291,57152,STARLINK-6164 [+],,Unknown,30259,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-28 19:00:33.053,2.077,7.165,0.546,0.001,0.0003,0.0013,9.176e-07,4.323454625742684e-07,0.0
spacemap,10291,57152,STARLINK-6164 [+],,Unknown,30259,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-28 19:00:33.053,2.077022295286855,7.165,0.546,0.001,0.0003,0.0013,9.176e-07,4.323454625742684e-07,0.47116985895190544
Celestrak,10296,57174,OBJECT J [+],,Unknown,57220,STARLINK-5880 [+],,Unknown,2023-09-25 11:43:24.651,2.078,11.712,0.714,0.001,0.001,0.002,7.009e-07,1.0220593946626345e-06,0.0
spacemap,10296,57174,OBJECT J [+],,Unknown,57220,STARLINK-5880 [+],,Unknown,2023-09-25 11:43:24.651,2.078284569488755,11.712,0.714,0.001,0.001,0.002,7.009e-07,1.0220593946626345e-06,1.4582100080790905
Celestrak,10302,56405,STARLINK-6285 [+],,Unknown,33929,COSMOS 2251 DEB [-],Unknown,Unknown,2023-09-28 06:24:00.075,2.079,4.054,0.506,0.001,0.0003,0.0013,9.886e-07,4.316012923784794e-07,0.0
spacemap,10302,56405,STARLINK-6285 [+],,Unknown,33929,COSMOS 2251 DEB [-],Unknown,Unknown,2023-09-28 06:24:00.075,2.0788121339143486,4.054,0.506,0.001,0.0003,0.0013,9.886e-07,4.316012923784794e-07,0.43657828482549005
Celestrak,10358,57188,HORS 1 [+],,Unknown,35146,FENGYUN 1C DEB [-],Unknown,Unknown,2023-10-01 01:23:35.464,2.089,8.038,0.568,0.001,0.0003,0.0013,8.77e-07,4.273407407885371e-07,0.0
spacemap,10358,57188,HORS 1 [+],,Unknown,35146,FENGYUN 1C DEB [-],Unknown,Unknown,2023-10-01 01:23:35.464,2.0891492307187165,8.038,0.568,0.001,0.0003,0.0013,8.77e-07,4.273407407885371e-07,0.4872756451408633
Celestrak,10359,57674,STARLINK-30314 [+],,Unknown,12987,COSMOS 1328 [?],Unknown,Unknown,2023-09-29 12:49:46.072,2.089,13.383,0.88,0.001,0.0015,0.0025,5.659e-07,1.5800211198249391e-06,0.0
spacemap,10359,57674,STARLINK-30314 [+],,Unknown,12987,COSMOS 1328 [?],Unknown,Unknown,2023-09-29 12:49:46.072,2.089399482006019,13.383,0.88,0.001,0.0015,0.0025,5.659e-07,1.5800211198249391e-06,2.792050043868067
Celestrak,10373,56841,STARLINK-30078 [+],,Unknown,56943,NUSAT-40 (C SHOEMAKER) [+],,Unknown,2023-09-30 22:31:31.957,2.091,12.856,0.817,0.001,0.001,0.002,6.09e-07,1.0098125282966891e-06,0.0
spacemap,10373,56841,STARLINK-30078 [+],,Unknown,56943,NUSAT-40 (C SHOEMAKER) [+],,Unknown,2023-09-30 22:31:31.957,2.0908491798554287,12.856,0.817,0.001,0.001,0.002,6.09e-07,1.0098125282966891e-06,1.6581486507334797
Celestrak,10380,57195,AVION KALUGA 650 [+],,Unknown,57437,STARLINK-30237 [+],Unknown,Unknown,2023-10-01 06:27:34.327,2.092,11.582,0.711,0.001,0.0015,0.0025,7.001e-07,1.5763969768897443e-06,0.0
spacemap,10380,57195,AVION KALUGA 650 [+],,Unknown,57437,STARLINK-30237 [+],Unknown,Unknown,2023-10-01 06:27:34.327,2.0917998771934885,11.582,0.711,0.001,0.0015,0.0025,7.001e-07,1.5763969768897443e-06,2.251674013554841
Celestrak,10389,57410,STARLINK-30172 [+],,Unknown,25979,ARIANE 40 R/B [-],Unknown,Unknown,2023-09-29 03:30:00.361,2.094,14.027,1.007,0.001,0.0015,0.0025,6.482e-06,1.5735540861658225e-06,0.0
spacemap,10389,57410,STARLINK-30172 [+],,Unknown,25979,ARIANE 40 R/B [-],Unknown,Unknown,2023-09-29 03:30:00.361,2.093688623093535,14.027,1.007,0.001,0.0015,0.0025,6.482e-06,1.5735540861658225e-06,0.2427574955516542
Celestrak,10396,57225,STARLINK-6294 [+],,Unknown,32137,FENGYUN 1C DEB [-],Unknown,Unknown,2023-10-01 05:20:05.418,2.096,14.384,1.082,0.001,0.0003,0.0013,4.587e-07,4.2438018601786554e-07,0.0
spacemap,10396,57225,STARLINK-6294 [+],,Unknown,32137,FENGYUN 1C DEB [-],Unknown,Unknown,2023-10-01 05:20:05.418,2.0964237159418464,14.384,1.082,0.001,0.0003,0.0013,4.587e-07,4.2438018601786554e-07,0.925180261647843
Celestrak,10404,56956,BLACKJACK ACES-1 [+],,Unknown,57535,STARLINK-30262 [+],Unknown,Unknown,2023-09-30 11:35:25.886,2.097,13.591,0.916,0.001,0.0015,0.0025,5.417e-07,1.5692121180032205e-06,0.0
spacemap,10404,56956,BLACKJACK ACES-1 [+],,Unknown,57535,STARLINK-30262 [+],Unknown,Unknown,2023-09-30 11:35:25.886,2.0965832186979965,13.591,0.916,0.001,0.0015,0.0025,5.417e-07,1.5692121180032205e-06,2.8968287207000563
Celestrak,10436,56859,OBJECT P [+],,Unknown,18421,COSMOS 1892 [?],Unknown,Unknown,2023-09-28 03:50:43.428,2.101,15.221,1.486,0.001,0.0015,0.0025,3.334e-07,1.562577668266504e-06,0.0
spacemap,10436,56859,OBJECT P [+],,Unknown,18421,COSMOS 1892 [?],Unknown,Unknown,2023-09-28 03:50:43.428,2.101029388814055,15.221,1.486,0.001,0.0015,0.0025,3.334e-07,1.562577668266504e-06,4.686795645670378
Celestrak,10437,56946,GREGOIRE [+],,Unknown,57399,TIANMU-1 07 [+],Unknown,Unknown,2023-10-01 00:13:40.610,2.101,7.033,0.55,0.001,0.0015,0.0025,9.003e-07,1.5632633204181171e-06,0.0
spacemap,10437,56946,GREGOIRE [+],,Unknown,57399,TIANMU-1 07 [+],Unknown,Unknown,2023-10-01 00:13:40.610,2.100568578305484,7.033,0.55,0.001,0.0015,0.0025,9.003e-07,1.5632633204181171e-06,1.7363804514252106
Celestrak,10438,57195,AVION KALUGA 650 [+],,Unknown,57468,STARLINK-30039 [+],Unknown,Unknown,2023-09-30 00:20:19.332,2.101,14.281,1.076,0.001,0.0015,0.0025,4.604e-07,1.5629775532766493e-06,0.0
spacemap,10438,57195,AVION KALUGA 650 [+],,Unknown,57468,STARLINK-30039 [+],Unknown,Unknown,2023-09-30 00:20:19.332,2.10076059876413,14.281,1.076,0.001,0.0015,0.0025,4.604e-07,1.5629775532766493e-06,3.394825267759881
Celestrak,10442,57693,CAPELLA-11 (ACADIA) [+],,Unknown,55890,CZ-6A DEB [-],Unknown,Unknown,2023-09-28 11:20:56.484,2.102,14.267,1.086,0.001,0.0003,0.0013,4.559e-07,4.220724219580811e-07,0.0
spacemap,10442,57693,CAPELLA-11 (ACADIA) [+],,Unknown,55890,CZ-6A DEB [-],Unknown,Unknown,2023-09-28 11:20:56.484,2.1021472110743797,14.267,1.086,0.001,0.0003,0.0013,4.559e-07,4.220724219580811e-07,0.9258004429876752
Celestrak,10489,56941,OBJECT K [+],,Unknown,47938,OBJECT G [-],Unknown,Unknown,2023-09-28 07:17:21.841,2.108,14.177,1.045,0.001,0.0015,0.0025,4.724e-07,1.5515260347152222e-06,0.0
spacemap,10489,56941,OBJECT K [+],,Unknown,47938,OBJECT G [-],Unknown,Unknown,2023-09-28 07:17:21.841,2.10849901970535,14.177,1.045,0.001,0.0015,0.0025,4.724e-07,1.5515260347152222e-06,3.284348083647803
Celestrak,10497,57109,STARLINK-6139 [+],,Unknown,57198,YARILO 3 [+],,Unknown,2023-09-25 04:32:09.296,2.109,13.858,0.979,0.001,0.001,0.002,5.039e-07,9.92320362809425e-07,0.0
spacemap,10497,57109,STARLINK-6139 [+],,Unknown,57198,YARILO 3 [+],,Unknown,2023-09-25 04:32:09.296,2.1091969640135,13.858,0.979,0.001,0.001,0.002,5.039e-07,9.92320362809425e-07,1.9692803389748466
Celestrak,10499,56390,STARLINK-6300 [+],,Unknown,30082,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-27 13:50:15.967,2.11,10.716,0.666,0.001,0.0003,0.0013,7.402e-07,4.188108420659655e-07,0.0
spacemap,10499,56390,STARLINK-6300 [+],,Unknown,30082,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-27 13:50:15.967,2.110316803651189,10.716,0.666,0.001,0.0003,0.0013,7.402e-07,4.188108420659655e-07,0.5658076763928201
Celestrak,10520,57052,STARLINK-5860 [+],,Unknown,31591,CBERS 1 DEB [-],Unknown,Unknown,2023-09-28 09:14:22.449,2.114,9.186,0.607,0.001,0.0003,0.0013,8.105e-07,4.173113711066899e-07,0.0
spacemap,10520,57052,STARLINK-5860 [+],,Unknown,31591,CBERS 1 DEB [-],Unknown,Unknown,2023-09-28 09:14:22.449,2.1141047703255436,9.186,0.607,0.001,0.0003,0.0013,8.105e-07,4.173113711066899e-07,0.5148813955665514
