INDEX,TCA_RANGE,TCA_RELATIVE_SPEED,HBR_SPACEMAP,HBR_CELESTRAK,PC_SPACEMAP,PC_CELESTRAK,ERROR(RATIO),NORAD_CAT_ID_1,OBJECT_NAME_1,OBJECT_CLASS_1,SHAPE_1,SPAN_1,DIAMETER_1,HEIGHT_1,WIDTH_1,DEPTH_1,NORAD_CAT_ID_2,OBJECT_NAME_2,OBJECT_CLASS_2,SHAPE_2,SPAN_2,DIAMETER_2,HEIGHT_2,WIDTH_2,DEPTH_2
22357,2.852,10.227,0.0017576614559902,0.0017582614559902,4.191774788538553e-07,4.195e-07,0.9992311772439936,57182,MONITOR-4 (RS57S) [+],Unknown,,,,,,,24529,PEGASUS DEB [-],Rocket Fragmentation Debris,,,,,,
22370,2.853,8.755,0.0017576614559902,0.0018316114559901,4.188836802163829e-07,4.549e-07,0.9208258523112396,56945,OBJECT P [+],Unknown,,,,,,,57861,VICTUS NOX [+],Unknown,,,,,,
22403,2.855,15.216,0.0017576614559902,0.0011546114559912,4.1829700880738363e-07,1.805e-07,2.3174349518414603,56861,OBJECT R [+],Unknown,,,,,,,51579,COSMOS 1408 DEB [-],Payload Fragmentation Debris,,,,,,
22404,2.855,14.327,0.0017576614559902,0.0013547614559909,4.1829700880738363e-07,2.485e-07,1.6832877618003366,57114,STARLINK-6125 [+],Unknown,,,,,,,43462,CZ-4C R/B [-],Rocket Body,Cyl,2.9,2.9,1.92,,
22422,2.856,9.441,0.0017576614559902,0.0017993614559902,4.180041351781574e-07,4.381e-07,0.9541295028033724,56918,STARLINK-5951 [+],Unknown,,,,,,,57182,MONITOR-4 (RS57S) [+],Unknown,,,,,,
22456,2.858,12.339,0.0017576614559902,0.0016014614559905,4.174193099055818e-07,3.465e-07,1.204673333060842,57200,OBJECT AL [+],Unknown,,,,,,,57238,STARLINK-6334 [+],Unknown,,,,,,
22458,2.858,14.074,0.0017576614559902,0.0013912114559908,4.174193099055818e-07,2.615e-07,1.5962497510729703,57440,STARLINK-30159 [+],Unknown,,,,,,,40017,TABLETSAT-AURORA [-],Payload,Hex Cyl + 6 Pan,1.2,0.415,0.4,,
22479,2.859,15.175,0.0017576614559902,0.0011549614559912,4.171273574453762e-07,1.801e-07,2.316087492756114,56746,OBJECT D [+],Unknown,,,,,,,19573,COSMOS 1975 [?],Payload,Cyl + 1 Ant,13.14,1.35,3.2,,
22480,2.859,11.01,0.0017576614559902,0.0017091614559903,4.171273574453762e-07,3.944e-07,1.0576251456525767,57222,STARLINK-5870 [+],Unknown,,,,,,,40800,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
22512,2.861,14.962,0.0017576614559902,0.0012161114559911,4.165443706307737e-07,1.994e-07,2.088988819612706,57203,UTMN 2 (RS27S) [+],Unknown,,,,,,,42525,THORAD AGENA D DEB [-],Rocket Fragmentation Debris,,,,,,
22551,2.863,14.783,0.0017576614559902,0.0020953614559903,4.159626051390951e-07,5.912e-07,0.7035903334558441,56991,SPEI SATELLES [+],Unknown,,,,,,,12904,SL-3 R/B [-],Rocket Body,Cyl,3.8,2.6,3.8,,
22563,2.864,14.46,0.0017576614559902,0.0022718614559908,4.1567217934275493e-07,6.945e-07,0.5985200566490352,56855,OBJECT K [+],Unknown,,,,,,,20663,COSMOS 2084 [?],Payload,Cyl + 2 Pan,5.0,2.0,2.0,,
22585,2.865,12.603,0.0017576614559902,0.0015766114559905,4.153820575803862e-07,3.342e-07,1.2429145947946922,57172,UMKA 1 (RS40S) [+],Unknown,,,,,,,57242,STARLINK-6306 [+],Unknown,,,,,,
22586,2.865,3.135,0.0017576614559902,0.00198066145599,4.153820575803862e-07,5.275e-07,0.7874541375931491,57188,HORS 1 [+],Unknown,,,,,,,34469,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
22621,2.867,4.619,0.0017576614559902,0.0019576614559899,4.148027245646922e-07,5.146e-07,0.8060682560526471,57421,OBJECT A [+],Unknown,,,,,,,15369,COSMOS 1606 [?],Payload,Cyl + 2 Pan,13.1,2.0,5.0,,
22638,2.868,10.978,0.0017576614559902,0.0011962614559911,4.145135124536681e-07,1.92e-07,2.1589245440295213,56546,STARLINK-6187 [+],Unknown,,,,,,,43821,FLOCK 3S-2 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
22650,2.869,14.786,0.0017576614559902,0.0045245114559916,4.1422460270205937e-07,2.745e-06,0.1509014946091291,57172,UMKA 1 (RS40S) [+],Unknown,,,,,,,21397,OKEAN-3 [?],Payload,Cone + 2 Pan,21.5,,5.0,2.4,21.5
22673,2.87,9.338,0.0017576614559902,0.0018046614559902,4.139359949014384e-07,4.364e-07,0.9485242779592996,56524,STARLINK-6323 [+],Unknown,,,,,,,57183,OBJECT T [+],Unknown,,,,,,
22674,2.87,11.063,0.0017576614559902,0.0017035114559903,4.139359949014384e-07,3.888e-07,1.0646501926477323,57179,OBJECT P [+],Unknown,,,,,,,34744,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
22681,2.871,0.022,0.0017576614559902,0.0019988614559901,4.136476886025334e-07,5.35e-07,0.7731732497243616,57182,MONITOR-4 (RS57S) [+],Unknown,,,,,,,57185,A-SEANSAT-PG 1 [+],Unknown,,,,,,
22705,2.872,13.33,0.0017576614559902,0.0014949114559907,4.133596834377597e-07,2.99e-07,1.3824738576513695,57220,STARLINK-5880 [+],Unknown,,,,,,,31591,CBERS 1 DEB [-],Payload Fragmentation Debris,,,,,,
22718,2.873,9.701,0.0017576614559902,0.0017851114559902,4.130719789170027e-07,4.261e-07,0.9694249681225128,57497,STARLINK-30226 [+],Unknown,,,,,,,33628,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
22743,2.875,13.037,0.0017576614559902,0.0015299114559906,4.124974702963559e-07,3.125e-07,1.3199919049483388,57178,CUBESX-HSE 3 (RS42S) [+],Unknown,,,,,,,57264,STARLINK-5858 [+],Unknown,,,,,,
22744,2.875,12.602,0.0017576614559902,0.0015762114559905,4.124974702963559e-07,3.317e-07,1.243585982201857,57190,NANOZOND 1 (RS49S) [+],Unknown,,,,,,,57515,STARLINK-30081 [+],Unknown,,,,,,
22762,2.876,5.478,0.0017576614559902,0.0019390114559899,4.122106653387665e-07,5.017e-07,0.821627796170553,56394,STARLINK-6305 [+],Unknown,,,,,,,36913,METEOR 2-5 DEB [-],Payload Fragmentation Debris,,,,,,
22824,2.88,7.475,0.0017576614559902,0.00188216145599,4.110664315271685e-07,4.714e-07,0.8720119463877144,57477,STARLINK-30176 [+],Unknown,,,,,,,48609,FALCON 9 DEB [-],Rocket Mission Related Object,Cyl,7.0,0.02,7.0,,
22861,2.882,13.878,0.0017576614559902,0.0014273614559908,4.104961003921014e-07,2.707e-07,1.516424456564837,56690,STARLINK-30124 [+],Unknown,,,,,,,43462,CZ-4C R/B [-],Rocket Body,Cyl,2.9,2.9,1.92,,
22925,2.887,15.042,0.0017576614559902,0.0011928614559911,4.090754547326066e-07,1.884e-07,2.171313453994727,56933,OTTER PUP [P],Unknown,,,,,,,18152,COSMOS 1862 [?],Payload,Cyl + 2 Pan,13.1,1.3,3.2,,
22927,2.887,11.554,0.0017576614559902,0.0011669114559912,4.090754547326066e-07,1.803e-07,2.268859981878018,57337,STARLINK-6322 [+],Unknown,,,,,,,43821,FLOCK 3S-2 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
22960,2.889,9.688,0.0017576614559902,0.0017863614559902,4.085092607304109e-07,4.22e-07,0.9680314235317792,56920,STARLINK-5960 [+],Unknown,,,,,,,57217,KUZGTU 1 (RS47S) [+],Unknown,,,,,,
22982,2.89,13.974,0.0017576614559902,0.0014008614559908,4.0822660442336873e-07,2.593e-07,1.57434093491465,57337,STARLINK-6322 [+],Unknown,,,,,,,37853,RAX-2 [-],Payload,Box,0.3,,0.3,0.1,0.3
23023,2.893,12.888,0.0017576614559902,0.0015476114559906,4.073803934590117e-07,3.158e-07,1.2899949127897774,56909,STARLINK-5999 [+],Unknown,,,,,,,14817,SL-8 DEB [-],Payload Mission Related Object,,,,,,
23033,2.894,14.422,0.0017576614559902,0.0009547114559915,4.070989077889506e-07,1.201e-07,3.389666176427565,56488,STARLINK-6204 [+],Unknown,,,,,,,46596,FLOCK 4V-21 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
23092,2.898,8.414,0.0017576614559902,0.0018465114559901,4.059758774878561e-07,4.481e-07,0.9059939243201428,57265,STARLINK-5890 [+],Unknown,,,,,,,47953,OBJECT X [-],Payload,Box,0.3,,0.3,0.1,0.1
23109,2.899,12.395,0.0017576614559902,0.0015953614559905,4.056958459856502e-07,3.342e-07,1.213931316533962,57334,STARLINK-5589 [+],Unknown,,,,,,,24777,DMSP 5D-2 F14 DEB [-],Payload Mission Related Object,Cyl,1.0,1.0,0.4,,
23155,2.902,4.362,0.0017576614559902,0.0019608114559899,4.0485748778910683e-07,5.039e-07,0.8034480805499243,57166,METEOR-M2 3 [+],Unknown,,,,,,,40450,DMSP 5D-2 F13 DEB [-],Payload Fragmentation Debris,,,,,,
23187,2.904,12.651,0.0017576614559902,0.0015701114559905,4.043000251655237e-07,3.226e-07,1.25325488272016,57231,STARLINK-5840 [+],Unknown,,,,,,,54421,CZ-6A DEB [-],Other Debris,,,,,,
23188,2.904,15.142,0.0017576614559902,0.0011547614559912,4.043000251655237e-07,1.745e-07,2.316905588341109,57580,OBJECT A [+],Unknown,,,,,,,12987,COSMOS 1328 [?],Payload,Cyl + 1 Ant,13.14,1.35,3.2,,
23189,2.904,14.26,0.0017576614559902,0.0013629614559909,4.043000251655237e-07,2.431e-07,1.6631017077972996,57620,STARLINK-30141 [+],Unknown,,,,,,,52152,CZ-6A R/B [-],Rocket Body,,,2.25,5.5,,
23204,2.905,14.341,0.0017576614559902,0.0013558614559909,4.040217255215241e-07,2.404e-07,1.6806228183091685,57229,STARLINK-6233 [+],Unknown,,,,,,,35146,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
23230,2.907,13.937,0.0017576614559902,0.0014118114559908,4.03465987649496e-07,2.603e-07,1.5500037942738991,56382,STARLINK-6160 [+],Unknown,,,,,,,24777,DMSP 5D-2 F14 DEB [-],Payload Mission Related Object,Cyl,1.0,1.0,0.4,,
23282,2.91,7.838,0.0017576614559902,0.004124261455994,4.026345282549584e-07,2.217e-06,0.181612326682435,56857,OBJECT M [+],Unknown,,,,,,,20453,DELTA 2 R/B(1) [-],Rocket Body,Cyl + Cone,5.97,2.44,5.97,,
23326,2.912,12.468,0.0017576614559902,0.0015878114559905,4.020816490946118e-07,3.281e-07,1.2254850627693137,56483,STARLINK-5868 [+],Unknown,,,,,,,26270,CZ-4B DEB [-],Rocket Fragmentation Debris,,,,,,
23327,2.912,7.892,0.0017576614559902,0.0018668114559901,4.020816490946118e-07,4.536e-07,0.8864233886565516,57054,STARLINK-5881 [+],Unknown,,,,,,,57194,SITRO-AIS 7 (FARTUSHNIY) [+],Unknown,,,,,,
23369,2.915,12.457,0.0017576614559902,0.0015930614559905,4.012544630846016e-07,3.296e-07,1.2173982496498836,57613,STARLINK-30041 [+],Unknown,,,,,,,40528,TITAN 4B DEB [-],Rocket Debris,,,,,,
23390,2.916,12.219,0.0017576614559902,0.0016157114559905,4.009793015988757e-07,3.388e-07,1.1835280448609082,56456,STARLINK-5995 [+],Unknown,,,,,,,31695,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
23401,2.917,9.515,0.0017576614559902,0.0017962114559902,4.007044230722245e-07,4.185e-07,0.9574777134342282,57075,STARLINK-5542 [+],Unknown,,,,,,,43789,IRVINE02 [-],Payload,Box + 2 Pan,0.2,,0.1,0.1,0.1
23434,2.919,15.022,0.0017576614559902,0.0011945114559911,4.001555132624337e-07,1.848e-07,2.1653436864850306,56475,STARLINK-5541 [+],Unknown,,,,,,,43675,H-2A DEB [-],Payload Mission Related Object,Cone,4.0,,1.0,4.0,4.0
23442,2.92,14.873,0.0017576614559902,0.0012362114559911,3.9988148120328084e-07,1.978e-07,2.021645506588881,56226,OUTPOST MISSION 1 [+],Unknown,,,,,,,50523,COSMOS 1408 DEB [-],Payload Fragmentation Debris,,,,,,
23443,2.92,15.142,0.0017576614559902,0.0011548114559912,3.9988148120328084e-07,1.726e-07,2.316810435708464,57585,OBJECT F [+],Unknown,,,,,,,12987,COSMOS 1328 [?],Payload,Cyl + 1 Ant,13.14,1.35,3.2,,
23477,2.922,8.496,0.0017576614559902,0.0018428114559901,3.993342609385321e-07,4.39e-07,0.9096452413178404,56421,STARLINK-6270 [+],Unknown,,,,,,,57203,UTMN 2 (RS27S) [+],Unknown,,,,,,
23504,2.924,13.396,0.0017576614559902,0.0014945114559907,3.987881631570763e-07,2.883e-07,1.3832402468160816,57526,STARLINK-30257 [+],Unknown,,,,,,,35627,IRIDIUM 33 DEB [-],Payload Fragmentation Debris,,,,,,
23600,2.93,8.116,0.0017576614559902,0.003076661455993,3.971565742437231e-07,1.217e-06,0.3263406526242589,57523,STARLINK-30261 [+],Unknown,,,,,,,13068,SL-3 R/B [-],Rocket Body,Cyl,3.8,2.6,3.8,,
23649,2.933,14.978,0.0017576614559902,0.0011969614559911,3.96344532139686e-07,1.838e-07,2.156390272794809,56479,STARLINK-6044 [+],Unknown,,,,,,,57387,STARLING 2 [+],Unknown,,,,,,
23650,2.933,14.139,0.0017576614559902,0.0013609114559909,3.96344532139686e-07,2.376e-07,1.668116717759621,56716,ONEWEB-0680 [+],Unknown,,,,,,,54430,CZ-6A DEB [-],Other Debris,,,,,,
23651,2.933,13.418,0.0017576614559902,0.0014837114559907,3.96344532139686e-07,2.824e-07,1.403486303610786,57265,STARLINK-5890 [+],Unknown,,,,,,,26284,CZ-4B DEB [-],Rocket Fragmentation Debris,,,,,,
23661,2.934,13.921,0.0017576614559902,0.005126761455988,3.960744048177436e-07,3.37e-06,0.1175294969785589,56688,STARLINK-30122 [+],Unknown,,,,,,,25979,ARIANE 40 R/B [-],Rocket Body,Cyl,11.0,2.6,11.0,,
23696,2.936,15.077,0.0017576614559902,0.0012004614559911,3.95534977976187e-07,1.845e-07,2.143821018841122,56871,OBJECT AB [+],Unknown,,,,,,,30373,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
23730,2.939,10.347,0.0017576614559902,0.0017503114559903,3.947279016650485e-07,3.914e-07,1.008502559185101,57263,STARLINK-5509 [+],Unknown,,,,,,,34469,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
23827,2.945,0.023,0.0017576614559902,0.0019999114559901,3.9312114204293126e-07,5.09e-07,0.7723401611845403,57196,OBJECT AG [+],Unknown,,,,,,,57217,KUZGTU 1 (RS47S) [+],Unknown,,,,,,
23839,2.946,14.277,0.0017576614559902,0.0015117614559906,3.92854302772421e-07,2.906e-07,1.3518730308755025,57121,STARLINK-6152 [+],Unknown,,,,,,,25978,CLEMENTINE [-],Payload,Box + 1 Rod,0.7,,0.7,0.4,0.7
23851,2.947,9.929,0.0017576614559902,0.0017736614559902,3.925877351066814e-07,3.998e-07,0.9819603179256662,57645,STARLINK-30277 [+],Unknown,,,,,,,48513,RESURS O1 DEB [-],Payload Fragmentation Debris,,,,,,
23870,2.948,11.639,0.0017576614559902,0.0016618614559904,3.923214386781262e-07,3.507e-07,1.118681034154908,56924,STARLINK-5731 [+],Unknown,,,,,,,57199,SITRO-AIS 10 (BURDAEV) [+],Unknown,,,,,,
23902,2.95,14.401,0.0017576614559902,0.0009572614559915,3.917896580213861e-07,1.162e-07,3.3716838039706207,56488,STARLINK-6204 [+],Unknown,,,,,,,46596,FLOCK 4V-21 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
23903,2.95,5.665,0.0017576614559902,0.00193546145599,3.917896580213861e-07,4.751e-07,0.8246467228402149,56966,NUSAT-42 (M WONENBURGER) [+],Unknown,,,,,,,57580,OBJECT A [+],Unknown,,,,,,
23936,2.952,14.254,0.0017576614559902,0.0009525114559915,3.912589578615177e-07,1.149e-07,3.405212862154201,57334,STARLINK-5589 [+],Unknown,,,,,,,40035,FLOCK 1C-9 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
24000,2.956,11.784,0.0017576614559902,0.0016489614559904,3.902007872696624e-07,3.434e-07,1.136286509230234,57173,OBJECT H [+],Unknown,,,,,,,57226,STARLINK-6350 [+],Unknown,,,,,,
24026,2.958,15.149,0.0017576614559902,0.0012124114559911,3.896733110379948e-07,1.854e-07,2.1017977941639416,56750,OBJECT H [+],Unknown,,,,,,,50404,COSMOS 1408 DEB [-],Payload Fragmentation Debris,,,,,,
24040,2.959,8.852,0.0017576614559902,0.0018277114559901,3.89409973957836e-07,4.211e-07,0.9247446543762428,57674,STARLINK-30314 [+],Unknown,,,,,,,44805,PSLV R/B [-],Rocket Body,Cyl + Cyl + 2 Nozzle,3.238,,,,
24057,2.96,11.608,0.0017576614559902,0.0016719614559904,3.891469036629943e-07,3.521e-07,1.1052169942146954,56418,STARLINK-5356 [+],Unknown,,,,,,,20673,COSMOS 886 DEB [-],Payload Fragmentation Debris,,,,,,
24091,2.962,14.323,0.0017576614559902,0.0013386114559909,3.886215622448206e-07,2.254e-07,1.7241418023283963,56728,IRIDIUM 174 [+],Unknown,,,,,,,52201,CZ-4C R/B [-],Rocket Body,Cyl,2.9,2.9,1.92,,
24106,2.963,0.021,0.0017576614559902,0.0020000614559901,3.883592903863175e-07,5.029e-07,0.7722395911439999,57168,OBJECT C [+],Unknown,,,,,,,57197,HORS 2 [+],Unknown,,,,,,
24120,2.964,13.631,0.0017576614559902,0.0014584614559907,3.880972839244758e-07,2.672e-07,1.4524598949269305,56524,STARLINK-6323 [+],Unknown,,,,,,,14229,SL-3 DEB [-],Rocket Mission Related Object,,,,,,
24141,2.965,13.025,0.0017576614559902,0.0015314114559906,3.878355425325527e-07,2.944e-07,1.317376163493725,57615,STARLINK-30246 [+],Unknown,,,,,,,30216,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
24168,2.966,9.97,0.0017576614559902,0.0017712114559902,3.875740658021199e-07,3.936e-07,0.9846902078305892,57602,STARLINK-30166 [+],Unknown,,,,,,,48513,RESURS O1 DEB [-],Payload Fragmentation Debris,,,,,,
24189,2.967,0.004,0.0017576614559902,0.0025763114559916,3.873128534472779e-07,8.322e-07,0.4654083795328982,56952,BLACKJACK ACES-4 [+],Unknown,,,,,,,56959,PHOTON-04 [+],Unknown,,,,,,
24209,2.968,9.064,0.0017576614559902,0.0018188614559901,3.870519050595981e-07,4.145e-07,0.9337802293355804,56834,STARLINK-30069 [+],Unknown,,,,,,,18214,COSMOS 1869 [?],Payload,Irr + 4 Pan,21.5,,5.0,2.4,2.4
24210,2.968,12.207,0.0017576614559902,0.0016131614559905,3.870519050595981e-07,3.26e-07,1.1872757823914053,57173,OBJECT H [+],Unknown,,,,,,,57226,STARLINK-6350 [+],Unknown,,,,,,
24213,2.968,15.142,0.0017576614559902,0.0011549114559912,3.870519050595981e-07,1.671e-07,2.316289078752831,57585,OBJECT F [+],Unknown,,,,,,,12987,COSMOS 1328 [?],Payload,Cyl + 1 Ant,13.14,1.35,3.2,,
24225,2.969,10.454,0.0017576614559902,0.0017465614559903,3.86791220312338e-07,3.819e-07,1.0128075944287458,56924,STARLINK-5731 [+],Unknown,,,,,,,31695,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
24227,2.969,5.549,0.0017576614559902,0.00193746145599,3.86791220312338e-07,4.7e-07,0.8229600432177404,57034,OBJECT AG [+],Unknown,,,,,,,39690,COSMOS 921 DEB [-],Payload Debris,,,,,,
24252,2.971,15.195,0.0017576614559902,0.0011547114559912,3.862706402687359e-07,1.667e-07,2.317160409530509,57028,OBJECT AA [+],Unknown,,,,,,,39927,PEGASUS DEB [-],Rocket Fragmentation Debris,,,,,,
24272,2.972,15.22,0.0017576614559902,0.0011551114559912,3.860107442780658e-07,1.667e-07,2.315601345399315,56872,OBJECT AC [+],Unknown,,,,,,,18421,COSMOS 1892 [?],Payload,Cyl + 2 Pan,13.1,1.3,3.2,,
24273,2.972,14.135,0.0017576614559902,0.0013799114559908,3.860107442780658e-07,2.379e-07,1.6225756379910288,56886,STARLINK-5496 [+],Unknown,,,,,,,28809,KIRARI (OICETS) [?],Payload,Box + 2 Pan,9.4,,2.5,1.1,1.1
24365,2.977,13.173,0.0017576614559902,0.0015150114559906,3.847151904227218e-07,2.858e-07,1.3460993366785228,57190,NANOZOND 1 (RS49S) [+],Unknown,,,,,,,57332,STARLINK-5831 [+],Unknown,,,,,,
24382,2.978,12.099,0.0017576614559902,0.0016223114559905,3.844568624288536e-07,3.275e-07,1.1739140837522248,57451,STARLINK-30216 [+],Unknown,,,,,,,24777,DMSP 5D-2 F14 DEB [-],Payload Mission Related Object,Cyl,1.0,1.0,0.4,,
24401,2.979,14.79,0.0017576614559902,0.001251611455991,3.8419879452207954e-07,1.948e-07,1.9722730724952748,56484,STARLINK-6221 [+],Unknown,,,,,,,30637,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
24413,2.98,15.114,0.0017576614559902,0.0011634114559912,3.839409863756572e-07,1.682e-07,2.2826455789278075,57582,OBJECT C [+],Unknown,,,,,,,12987,COSMOS 1328 [?],Payload,Cyl + 1 Ant,13.14,1.35,3.2,,
24429,2.981,15.17,0.0017576614559902,0.0011631114559912,3.8368343762200105e-07,1.68e-07,2.2838299858452444,56750,OBJECT H [+],Unknown,,,,,,,24163,PEGASUS DEB [-],Rocket Fragmentation Debris,,,,,,
24430,2.981,8.454,0.0017576614559902,0.0018448114559901,3.8368343762200105e-07,4.227e-07,0.9076968006198274,57064,STARLINK-5822 [+],Unknown,,,,,,,57196,OBJECT AG [+],Unknown,,,,,,
24444,2.982,12.713,0.0017576614559902,0.0015658614559905,3.834261479752116e-07,3.043e-07,1.2600267761262294,56405,STARLINK-6285 [+],Unknown,,,,,,,36031,SL-16 DEB [-],Rocket Fragmentation Debris,,,,,,
24445,2.982,9.766,0.0017576614559902,0.0017832614559902,3.834261479752116e-07,3.947e-07,0.9714369089820408,56745,SNIPE 2 [+],Unknown,,,,,,,57014,OBJECT L [+],Unknown,,,,,,
24460,2.983,11.236,0.0017576614559902,0.0016914114559903,3.8316911698601753e-07,3.548e-07,1.0799580523844914,57179,OBJECT P [+],Unknown,,,,,,,34744,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
24544,2.988,8.149,0.0017576614559902,0.0018565614559901,3.818878307538881e-07,4.261e-07,0.8962399219757993,57263,STARLINK-5509 [+],Unknown,,,,,,,47947,OBJECT R [-],Payload,Box,0.5,,0.5,0.3,0.3
24577,2.99,9.824,0.0017576614559902,0.0017798614559902,3.813771151504828e-07,3.911e-07,0.975139644976944,57169,OBJECT D [+],Unknown,,,,,,,31612,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
24644,2.993,14.184,0.0017576614559902,0.0013770114559908,3.806129605616017e-07,2.336e-07,1.6293363037739796,57022,OBJECT U [+],Unknown,,,,,,,14229,SL-3 DEB [-],Rocket Mission Related Object,,,,,,
24645,2.993,14.265,0.0017576614559902,0.0013616114559909,3.806129605616017e-07,2.284e-07,1.6664315261015834,57509,STARLINK-30082 [+],Unknown,,,,,,,30032,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
24689,2.997,2.425,0.0017576614559902,0.00198831145599,3.795976552063799e-07,4.858e-07,0.7813866924791683,56889,STARLINK-6169 [+],Unknown,,,,,,,41338,CHUBUSAT-2 [-],Payload,Box,0.6,,0.6,0.5,0.6
24724,2.999,5.665,0.0017576614559902,0.00193526145599,3.790915253125665e-07,4.596e-07,0.8248292543789519,56467,STARLINK-6055 [+],Unknown,,,,,,,41011,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
24764,3.002,3.923,0.0017576614559902,0.00196936145599,3.7833422635482777e-07,4.75e-07,0.7964931081154268,57584,OBJECT E [+],Unknown,,,,,,,43682,H-2A R/B [-],Rocket Body,Cyl,9.2,4.0,9.2,,
24777,3.003,10.295,0.0017576614559902,0.0017533614559902,3.780822976144025e-07,3.762e-07,1.0050034492674176,56891,STARLINK-6213 [+],Unknown,,,,,,,57177,ZORKIY 2M [+],Unknown,,,,,,
24796,3.004,14.215,0.0017576614559902,0.0013684114559909,3.778306203840789e-07,2.29e-07,1.6499153728562397,57123,STARLINK-6154 [+],Unknown,,,,,,,30111,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
24809,3.005,7.882,0.0017576614559902,0.0018671114559901,3.775791943779568e-07,4.261e-07,0.8861281257403351,56377,STARLINK-6189 [+],Unknown,,,,,,,44601,CZ-2D DEB [-],Rocket Mission Related Object,,,,,,
24810,3.005,14.273,0.0017576614559902,0.0013580614559909,3.775791943779568e-07,2.254e-07,1.6751517053148035,57170,OBJECT E [+],Unknown,,,,,,,57475,STARLINK-30155 [+],Unknown,,,,,,
24844,3.007,10.001,0.0017576614559902,0.0012305114559911,3.770770947313477e-07,1.848e-07,2.0404604693254744,56926,STARLINK-5746 [+],Unknown,,,,,,,26546,MEGSAT-1 [-],Payload,Box,0.5,,0.4,0.5,0.5
24878,3.009,10.626,0.0017576614559902,0.0012135614559911,3.765759958972633e-07,1.795e-07,2.097916411683918,57606,STARLINK-30255 [+],Unknown,,,,,,,43821,FLOCK 3S-2 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
24906,3.011,12.457,0.0017576614559902,0.0015904614559905,3.760758953026058e-07,3.079e-07,1.2214221997486383,57114,STARLINK-6125 [+],Unknown,,,,,,,33314,RAPIDEYE 1 [-],Payload,Box,1.0,,1.0,0.8,1.0
24956,3.014,10.766,0.0017576614559902,0.0017264614559903,3.7532761019244093e-07,3.621e-07,1.036530268413259,56857,OBJECT M [+],Unknown,,,,,,,16719,COSMOS 1743 [?],Payload,Cyl + 2 Pan,13.1,1.3,3.2,,
25026,3.018,11.686,0.0017576614559902,0.0016581114559904,3.743333658062718e-07,3.331e-07,1.1237867481425152,57170,OBJECT E [+],Unknown,,,,,,,57239,STARLINK-6330 [+],Unknown,,,,,,
25109,3.023,14.179,0.0017576614559902,0.0013842614559908,3.730961061355933e-07,2.314e-07,1.6123427231443097,57458,STARLINK-30140 [+],Unknown,,,,,,,35192,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
25158,3.026,10.553,0.0017576614559902,0.0017371614559903,3.723566924540798e-07,3.637e-07,1.023801738944404,57375,STARLINK-6363 [+],Unknown,,,,,,,42830,OBJECT F [-],Payload,Box,2.0,,0.3,0.1,0.1
25179,3.027,12.192,0.0017576614559902,0.0018334114559901,3.721107096117669e-07,4.049e-07,0.9190187938053024,57683,STARLINK-30295 [+],Unknown,,,,,,,25281,PEGASUS R/B [-],Rocket Body,Cyl + 1 Nozzle,1.34,0.965,1.34,,
25212,3.029,15.22,0.0017576614559902,0.0011547614559912,3.716194746460801e-07,1.604e-07,2.316829642431921,56855,OBJECT K [+],Unknown,,,,,,,18421,COSMOS 1892 [?],Payload,Cyl + 2 Pan,13.1,1.3,3.2,,
25249,3.031,7.357,0.0017576614559902,0.00188591145599,3.711292117804136e-07,4.273e-07,0.868544843857743,56418,STARLINK-5356 [+],Unknown,,,,,,,57203,UTMN 2 (RS27S) [+],Unknown,,,,,,
25262,3.032,12.828,0.0017576614559902,0.0015553614559906,3.708844440937582e-07,2.904e-07,1.277150289579057,56835,STARLINK-30144 [+],Unknown,,,,,,,39359,CZ-4B R/B [-],Rocket Body,Cyl,7.5,2.9,7.5,,
